id,series,series_label,episode,episode_label,task,task_label,speaker,speaker_label,roots,quote,studio
579,6,Series 6,37,One warm prawn.,220,Make something spin for the longest,34,Asim Chaudhry,"[""fuck""]",How the fuck did that happen?,0
580,6,Series 6,37,One warm prawn.,220,Make something spin for the longest,34,Asim Chaudhry,"[""fuck""]","Cheers. Ugh, fucking brakes.",0
581,6,Series 6,37,One warm prawn.,220,Make something spin for the longest,34,Asim Chaudhry,"[""fuck""]",I was fucking knackered after that.,1
582,6,Series 6,37,One warm prawn.,220,Make something spin for the longest,34,Asim Chaudhry,"[""fuck""]",This is the weirdest fucking family portrait you will ever see in your life.,1
583,6,Series 6,37,One warm prawn.,220,Make something spin for the longest,2,Greg Davies,"[""bugger""]",An then you buggered a toy lizard... with a drill.,1
584,6,Series 6,37,One warm prawn.,220,Make something spin for the longest,36,Russell Howard,"[""fuck""]","Oh, for fuck's sake.",0
585,6,Series 6,37,One warm prawn.,220,Make something spin for the longest,36,Russell Howard,"[""bollock""]",Bollocks! I thought I'd absolutely smashed that.,0
586,6,Series 6,37,One warm prawn.,220,Make something spin for the longest,36,Russell Howard,"[""shit""]",Piece of shit.,0
587,6,Series 6,37,One warm prawn.,220,Make something spin for the longest,2,Greg Davies,"[""fuck""]","Can't beat a genuine and heartfelt ""for fuck's sake.""",1
588,6,Series 6,37,One warm prawn.,221,Identify the baby food flavours,36,Russell Howard,"[""shit""]","No wonder they're always crying, look at this shit they're fed.",0
589,6,Series 6,37,One warm prawn.,221,Identify the baby food flavours,36,Russell Howard,"[""fuck""]",To provide something fucking hideous.,0
590,6,Series 6,37,One warm prawn.,221,Identify the baby food flavours,36,Russell Howard,"[""fuck""]",Fuck!,0
591,6,Series 6,37,One warm prawn.,221,Identify the baby food flavours,2,Greg Davies,"[""shit""]",I don't think this is unfair to say that Asim has been consistently shit.,1
592,6,Series 6,37,One warm prawn.,222,Catch the most socks,36,Russell Howard,"[""bitch""]",Son of a bitch!,1
593,6,Series 6,37,One warm prawn.,222,Catch the most socks,34,Asim Chaudhry,"[""fuck""]","Oh, fuck off.",1
594,6,Series 6,37,One warm prawn.,222,Catch the most socks,2,Greg Davies,"[""Christ""]","Jesus Christ, it's like you wanted to lose today.",1
595,6,Series 6,38,BMXing!,,,2,Greg Davies,"[""hell""]",The hell is this?,1
596,6,Series 6,38,BMXing!,,,2,Greg Davies,"[""fuck""]","No, fuck you!",1
597,6,Series 6,38,BMXing!,,,1,Alex Horne,"[""shit""]","I don't give a shit, just make it silver!",1
598,6,Series 6,38,BMXing!,223,The most thought-provoking thing,34,Asim Chaudhry,"[""shit""]",Some ghost shit.,1
599,6,Series 6,38,BMXing!,224,Do something manly with a cardboard box,34,Asim Chaudhry,"[""shit""]","I mean, the manliest thing I can think of is just, like, beating the shit out of it.",0
600,6,Series 6,38,BMXing!,224,Do something manly with a cardboard box,2,Greg Davies,"[""hell""]",Hell of a start.,1
601,6,Series 6,38,BMXing!,224,Do something manly with a cardboard box,34,Asim Chaudhry,"[""piss""]","But when I talk about my feelings, everyone just takes the piss.",0
602,6,Series 6,38,BMXing!,224,Do something manly with a cardboard box,34,Asim Chaudhry,"[""fuck"",""fuck""]","So I thought I'd fuckin' do a robot, right? Fuckin', you know what I mean?",1
603,6,Series 6,38,BMXing!,224,Do something manly with a cardboard box,36,Russell Howard,"[""fuck""]",What the fffuck!,0
604,6,Series 6,38,BMXing!,224,Do something manly with a cardboard box,36,Russell Howard,"[""fuck""]","Till, of course, she FUCKS YOUR BROTHER!",0
605,6,Series 6,38,BMXing!,228,Remove the banknote from under the glass,36,Russell Howard,"[""Christ""]",Christ.,0
606,6,Series 6,38,BMXing!,228,Remove the banknote from under the glass,37,Tim Vine,"[""hell""]","Look, I don't know what the hell that is, but this is not me touching the pint glass.",0
607,6,Series 6,38,BMXing!,228,Remove the banknote from under the glass,34,Asim Chaudhry,"[""fuck""]","I don't know. I was just fucking winging it, wasn't I?",1
608,6,Series 6,38,BMXing!,229,Shake hands with the Taskmaster without revealing your identity,34,Asim Chaudhry,"[""fuck""]","Oh, for fuck's sake.",1
609,6,Series 6,39,H.,230,The sturdiest thing,2,Greg Davies,"[""fuck""]",I'd probably fuck it up.,1
610,6,Series 6,39,H.,230,The sturdiest thing,2,Greg Davies,"[""Christ""]",Jesus Christ.,1
611,6,Series 6,39,H.,231,Work out the length of a piece of string,34,Asim Chaudhry,"[""hell""]",Bloody hell.,0
612,6,Series 6,39,H.,233,Identify the link and do it 100 times,36,Russell Howard,"[""dick""]",Only if they're dicks.,0
613,6,Series 6,39,H.,233,Identify the link and do it 100 times,1,Alex Horne,"[""dick""]","I stopped the clock after their hundredth hop, 'cause I'm not, I'm not a dick.",1
614,6,Series 6,39,H.,233,Identify the link and do it 100 times,2,Greg Davies,"[""dick""]","No, we're not dicks.",1
615,6,Series 6,39,H.,233,Identify the link and do it 100 times,34,Asim Chaudhry,"[""piss""]",H. Urinating. Piss.,0
616,6,Series 6,39,H.,233,Identify the link and do it 100 times,2,Greg Davies,"[""shit""]","Right, so there was about seven minutes of bullshit from these two.",1
617,6,Series 6,39,H.,233,Identify the link and do it 100 times,2,Greg Davies,"[""piss""]","""H. Urinating. Piss.""",1
618,6,Series 6,39,H.,233,Identify the link and do it 100 times,34,Asim Chaudhry,"[""fuck""]","We won, though, innit? So fuck it.",1
619,6,Series 6,39,H.,234,Pull off an elaborate snooker trick shot,36,Russell Howard,"[""fuck""]",Fuckin' right.,0
620,6,Series 6,39,H.,234,Pull off an elaborate snooker trick shot,36,Russell Howard,"[""fuck""]","One, two, three, fuck!",0
621,6,Series 6,39,H.,234,Pull off an elaborate snooker trick shot,36,Russell Howard,"[""fuck"",""hell""]","One, two, fucking hell. This is tricky.",0
622,6,Series 6,39,H.,234,Pull off an elaborate snooker trick shot,36,Russell Howard,"[""shit""]","Argh, shit.",0
623,6,Series 6,39,H.,234,Pull off an elaborate snooker trick shot,36,Russell Howard,"[""fuck""]","Oh, fucking...!",0
624,6,Series 6,39,H.,234,Pull off an elaborate snooker trick shot,36,Russell Howard,"[""shit""]","I mean, I respect you, I think you're extraordinary, but that is a sea of bullshit.",1
625,6,Series 6,40,We met at mealtimes.,236,The best invention,2,Greg Davies,"[""Christ""]",Jesus Christ.,1
626,6,Series 6,40,We met at mealtimes.,236,The best invention,2,Greg Davies,"[""Christ""]",Jesus Christ.,1
627,6,Series 6,40,We met at mealtimes.,237,Make the best snow globe,35,Liza Tarbuck,"[""hell""]",Nobody knows what the hell's going on.,0
628,6,Series 6,40,We met at mealtimes.,237,Make the best snow globe,34,Asim Chaudhry,"[""shit""]","Oh, shit. It's actually blowing it up!",0
629,6,Series 6,40,We met at mealtimes.,237,Make the best snow globe,34,Asim Chaudhry,"[""fuck""]","Oh, fuck. It's gone down.",0
630,6,Series 6,40,We met at mealtimes.,237,Make the best snow globe,36,Russell Howard,"[""damn""]","There must be an Amish bloke out there who has a sex ritual, and I'll be damned if it doesn't look like that.",1
631,6,Series 6,40,We met at mealtimes.,238,Knock over the ducks without leaving the carpet,34,Asim Chaudhry,"[""fuck""]","Oh, fuck. Sorry!",0
632,6,Series 6,40,We met at mealtimes.,238,Knock over the ducks without leaving the carpet,36,Russell Howard,"[""piss""]",We're gonna piss this. This is a good idea.,0
633,6,Series 6,40,We met at mealtimes.,238,Knock over the ducks without leaving the carpet,36,Russell Howard,"[""fuck""]","Ah, fuck! Oh, sorry.",0
634,6,Series 6,40,We met at mealtimes.,238,Knock over the ducks without leaving the carpet,2,Greg Davies,"[""piss""]","And it was, and I quote, ""We're gonna piss this.""",1
635,6,Series 6,40,We met at mealtimes.,239,Make the best announcement,34,Asim Chaudhry,"[""fuck"",""shit""]",And all they fucking do is repeat shit.,1
636,6,Series 6,40,We met at mealtimes.,239,Make the best announcement,2,Greg Davies,"[""fuck""]",Just fucking improvised that.,1
637,6,Series 6,40,We met at mealtimes.,240,Make a parachute for a wooden spoon,34,Asim Chaudhry,"[""shit""]",Shitloads of balloons.,0
638,6,Series 6,40,We met at mealtimes.,240,Make a parachute for a wooden spoon,2,Greg Davies,"[""Christ""]","Jesus Christ, that was moving.",1
639,6,Series 6,40,We met at mealtimes.,240,Make a parachute for a wooden spoon,33,Alice Levine,"[""hell""]","Oh, bloody hell.",0
640,6,Series 6,40,We met at mealtimes.,240,Make a parachute for a wooden spoon,34,Asim Chaudhry,"[""fuck""]",Fuck's sake.,0
641,6,Series 6,40,We met at mealtimes.,240,Make a parachute for a wooden spoon,34,Asim Chaudhry,"[""shit""]","Oh, shit.",0
642,6,Series 6,40,We met at mealtimes.,240,Make a parachute for a wooden spoon,35,Liza Tarbuck,"[""shit""]","Oh, you shitter.",0
643,6,Series 6,40,We met at mealtimes.,240,Make a parachute for a wooden spoon,36,Russell Howard,"[""bastard""]","Oh, you bastard.",0
644,6,Series 6,40,We met at mealtimes.,240,Make a parachute for a wooden spoon,36,Russell Howard,"[""prick""]","Argh, you PRICK!",0
645,6,Series 6,40,We met at mealtimes.,240,Make a parachute for a wooden spoon,36,Russell Howard,"[""bastard""]",I'm just gonna have to Sellotape this bastard.,0
646,6,Series 6,40,We met at mealtimes.,240,Make a parachute for a wooden spoon,36,Russell Howard,"[""fuck""]","Not that, mate, for fuck‒these girls are starving.",0
647,6,Series 6,41,Roadkill doused in syrup.,242,The scariest thing from the kitchen,36,Russell Howard,"[""ass/arse""]","The other day, I was scratching my ass...",1
648,6,Series 6,41,Roadkill doused in syrup.,242,The scariest thing from the kitchen,36,Russell Howard,"[""ass/arse""]","Suddenly, I got a text of a photo of me scratching my arse that said, ""Busy, are we?""",1
649,6,Series 6,41,Roadkill doused in syrup.,243,Knock the bails off the stumps,34,Asim Chaudhry,"[""fuck""]",Fuck.,0
650,6,Series 6,41,Roadkill doused in syrup.,243,Knock the bails off the stumps,34,Asim Chaudhry,"[""shit""]",That's shit.,0
651,6,Series 6,41,Roadkill doused in syrup.,244,Draw the contents of the box,34,Asim Chaudhry,"[""dick""]","I'm not... okay, that's a dick.",0
652,6,Series 6,41,Roadkill doused in syrup.,244,Draw the contents of the box,2,Greg Davies,"[""dick""]","You then announced, ""That's a dick.""",1
653,6,Series 6,41,Roadkill doused in syrup.,244,Draw the contents of the box,2,Greg Davies,"[""dick""]","Now I think that's your version of ""that's a dick.""",1
654,6,Series 6,41,Roadkill doused in syrup.,244,Draw the contents of the box,2,Greg Davies,"[""dick""]","Touch-wise, is it a dick, is it a trombone?",1
655,6,Series 6,41,Roadkill doused in syrup.,244,Draw the contents of the box,2,Greg Davies,"[""piss""]","As far as I can work out, it's a Pokémon symbol, a pair of glasses, and a pissed E.T.",1
656,6,Series 6,41,Roadkill doused in syrup.,244,Draw the contents of the box,36,Russell Howard,"[""piss""]","Possibly Oscar Pistorius, because that could be an Oscar, and you've covered the bra in piss.",0
657,6,Series 6,41,Roadkill doused in syrup.,245,List and then mime obscure animals,34,Asim Chaudhry,"[""fuck"",""hell""]",Fucking hell. It's like Jaws.,0
658,6,Series 6,41,Roadkill doused in syrup.,245,List and then mime obscure animals,33,Alice Levine,"[""shit""]","Guppy, kind of... shit fish.",0
659,6,Series 6,41,Roadkill doused in syrup.,245,List and then mime obscure animals,34,Asim Chaudhry,"[""bollock""]",Eight-bollock cat.,0
660,6,Series 6,41,Roadkill doused in syrup.,245,List and then mime obscure animals,1,Alex Horne,"[""bollock""]",Eight-bollock cat.,0
661,6,Series 6,41,Roadkill doused in syrup.,245,List and then mime obscure animals,37,Tim Vine,"[""bollock""]",Bollocks?,0
662,6,Series 6,41,Roadkill doused in syrup.,245,List and then mime obscure animals,35,Liza Tarbuck,"[""bollock""]",Eight-bollocked...,0
663,6,Series 6,41,Roadkill doused in syrup.,245,List and then mime obscure animals,35,Liza Tarbuck,"[""bollock""]",Eight-bollocked cat.,0
664,6,Series 6,41,Roadkill doused in syrup.,245,List and then mime obscure animals,2,Greg Davies,"[""bollock""]",I would have bet my life that you wouldn't have been able to convey eight-bollocked cat.,1
665,6,Series 6,41,Roadkill doused in syrup.,245,List and then mime obscure animals,1,Alex Horne,"[""bollock""]","It was Tim who got that, and you said the word ""bollock"", and you were so surprised that you swore.",1
666,6,Series 6,41,Roadkill doused in syrup.,246,Make and eat a pancake with objects tucked into your sweatband,33,Alice Levine,"[""bugger""]","Oh, bugger!",0
667,6,Series 6,41,Roadkill doused in syrup.,246,Make and eat a pancake with objects tucked into your sweatband,35,Liza Tarbuck,"[""damn""]",Damn right.,1
668,6,Series 6,41,Roadkill doused in syrup.,246,Make and eat a pancake with objects tucked into your sweatband,36,Russell Howard,"[""fuck""]","Fuck, that's hot.",0
669,6,Series 6,41,Roadkill doused in syrup.,246,Make and eat a pancake with objects tucked into your sweatband,36,Russell Howard,"[""fuck"",""hell""]",Fucking hell.,0
670,6,Series 6,41,Roadkill doused in syrup.,247,Roll eggs to the centre of the target,36,Russell Howard,"[""fuck""]","Oh, fuck!",1
671,6,Series 6,41,Roadkill doused in syrup.,247,Roll eggs to the centre of the target,36,Russell Howard,"[""fuck""]","Oh, fuck off, Alex!",1
672,6,Series 6,42,What kind of pictures?,248,The most interesting footwear,36,Russell Howard,"[""fuck"",""hell""]","It'd be a good exclamation. Instead of saying ""fuckin' hell"", ""big-toe bobble hat!"".",1
673,6,Series 6,42,What kind of pictures?,248,The most interesting footwear,2,Greg Davies,"[""Christ""]","Jesus Christ, I don't think I've heard ""water boatman"" since a 1981 science lesson.",1
674,6,Series 6,42,What kind of pictures?,249,Put something surprising inside a chocolate egg,34,Asim Chaudhry,"[""shit""]","Yeah, I mean, what I did there was a shit version... of what Tim, Tim did the real thing.",1
675,6,Series 6,42,What kind of pictures?,250,Find out what you have in common with a stranger,34,Asim Chaudhry,"[""shit""]","Oh, shit.",0
676,6,Series 6,42,What kind of pictures?,250,Find out what you have in common with a stranger,34,Asim Chaudhry,"[""shit""]","Oh, you're a dog person. Shit, I'm a cat person.",0
677,6,Series 6,42,What kind of pictures?,250,Find out what you have in common with a stranger,34,Asim Chaudhry,"[""shit""]",And we found shit in common.,1
678,6,Series 6,42,What kind of pictures?,250,Find out what you have in common with a stranger,2,Greg Davies,"[""shit""]",Just found some shit in common.,1
679,6,Series 6,42,What kind of pictures?,250,Find out what you have in common with a stranger,34,Asim Chaudhry,"[""shit""]","Shit in common, yeah.",1
680,6,Series 6,42,What kind of pictures?,250,Find out what you have in common with a stranger,2,Greg Davies,"[""hell""]",I'm gonna give him all five points. To hell with it.,1
681,6,Series 6,42,What kind of pictures?,251,Make a join-the-dots image using stiletto heels,2,Greg Davies,"[""shit""]","That sort of bullshit's gonna work on Carol, not on me, mate.",1
682,6,Series 6,42,What kind of pictures?,251,Make a join-the-dots image using stiletto heels,35,Liza Tarbuck,"[""cock""]",The first cock and balls recorded is in that place that got covered with... Pompeii.,1
683,6,Series 6,42,What kind of pictures?,251,Make a join-the-dots image using stiletto heels,2,Greg Davies,"[""cock""]","It's easy to forget that, um, you've just drawn a cock and balls.",1
684,6,Series 6,42,What kind of pictures?,251,Make a join-the-dots image using stiletto heels,2,Greg Davies,"[""cock""]",I'm gonna put the cock and balls in second place with four points.,1
685,6,Series 6,42,What kind of pictures?,252,Stick plasters to the correct body parts,36,Russell Howard,"[""fuck""]","Oh, fucking...",1
686,6,Series 6,42,What kind of pictures?,252,Stick plasters to the correct body parts,34,Asim Chaudhry,"[""fuck""]","Oh, fuck!",1
687,6,Series 6,42,What kind of pictures?,253,Quickly receive a text message,36,Russell Howard,"[""fuck""]","Fuck. This is bad, eh?",0
688,6,Series 6,43,The Bubble Brothers.,254,The most pleasing cat-sized thing,34,Asim Chaudhry,"[""shit""]",Can I ask a question? Has it done a Fruittella shit or is that its tail?,1
689,6,Series 6,43,The Bubble Brothers.,254,The most pleasing cat-sized thing,2,Greg Davies,"[""shit""]","My gut feeling, and I could be wrong, is this is gonna be shit.",1
690,6,Series 6,43,The Bubble Brothers.,255,Make the biggest bubble and burst it with your nose,34,Asim Chaudhry,"[""fuck""]",Fuck!,0
691,6,Series 6,43,The Bubble Brothers.,255,Make the biggest bubble and burst it with your nose,37,Tim Vine,"[""bitch""]",Son of a bitch.,0
692,6,Series 6,43,The Bubble Brothers.,255,Make the biggest bubble and burst it with your nose,34,Asim Chaudhry,"[""shit""]",Shit.,0
693,6,Series 6,43,The Bubble Brothers.,255,Make the biggest bubble and burst it with your nose,37,Tim Vine,"[""bitch""]","Very American, as well. ""Son of a bitch!""",1
694,6,Series 6,43,The Bubble Brothers.,255,Make the biggest bubble and burst it with your nose,34,Asim Chaudhry,"[""bitch""]",I'm officially out of The Bubble Brothers. Ya son of a bitch!,1
695,6,Series 6,43,The Bubble Brothers.,255,Make the biggest bubble and burst it with your nose,36,Russell Howard,"[""fuck""]",It's fucking... 'cause you spent ages.,0
696,6,Series 6,43,The Bubble Brothers.,255,Make the biggest bubble and burst it with your nose,36,Russell Howard,"[""fuck""]","God, you fucking...",0
697,6,Series 6,43,The Bubble Brothers.,255,Make the biggest bubble and burst it with your nose,36,Russell Howard,"[""fuck"",""fuck""]","Oh, fucking... Fuck it all.",0
698,6,Series 6,43,The Bubble Brothers.,256,Perform a number from the Taskmaster musical,36,Russell Howard,"[""dick""]","Just say it, don't sing. Dick! We know it's raining.",0
699,6,Series 6,43,The Bubble Brothers.,256,Perform a number from the Taskmaster musical,34,Asim Chaudhry,"[""fuck""]","Tim Vine, right, is a lovely man, wonderful man, but he's fucking weird.",1
700,6,Series 6,43,The Bubble Brothers.,256,Perform a number from the Taskmaster musical,33,Alice Levine,"[""shit""]","♪ Happy people in the house, make you do weird shit ♪",0
701,6,Series 6,43,The Bubble Brothers.,258,Make a plastic bag as heavy as possible,2,Greg Davies,"[""piss""]","Get a bucket, smash it in, do a piss gag. Bam.",1
702,6,Series 6,43,The Bubble Brothers.,258,Make a plastic bag as heavy as possible,2,Greg Davies,"[""Christ""]","Jesus Christ, I wanna take him home!",1
703,6,Series 6,43,The Bubble Brothers.,259,Hold the most points above the ground,35,Liza Tarbuck,"[""ass/arse""]","I think so, I can't be arsed going down any more.",1
704,6,Series 6,43,The Bubble Brothers.,259,Hold the most points above the ground,1,Alex Horne,"[""ass/arse""]",Fair enough. Can't be arsed to pick up any more.,1
705,6,Series 6,44,He was a different man.,261,Knock over the fewest bowling pins,2,Greg Davies,"[""fuck""]",And then I have to fucking high-five them. What?,1
706,6,Series 6,44,He was a different man.,261,Knock over the fewest bowling pins,34,Asim Chaudhry,"[""shit""]","Oh, shit, my ring.",0
707,6,Series 6,44,He was a different man.,261,Knock over the fewest bowling pins,2,Greg Davies,"[""shit""]","""Shit my ring.""",1
708,6,Series 6,44,He was a different man.,261,Knock over the fewest bowling pins,34,Asim Chaudhry,"[""ass/arse""]",Not my arsehole.,1
709,6,Series 6,44,He was a different man.,261,Knock over the fewest bowling pins,35,Liza Tarbuck,"[""bugger""]",Bugger!,0
710,6,Series 6,44,He was a different man.,261,Knock over the fewest bowling pins,36,Russell Howard,"[""shit"",""bollock""]",Shit! Bollocks!,0
711,6,Series 6,44,He was a different man.,262,Blow out a candle from a distance,35,Liza Tarbuck,"[""bugger""]",Bugger it. No wonder they get that one.,0
712,6,Series 6,44,He was a different man.,262,Blow out a candle from a distance,34,Asim Chaudhry,"[""shit""]","Oh, shit.",0
713,6,Series 6,44,He was a different man.,263,Declare your love for the Taskmaster,34,Asim Chaudhry,"[""fuck""]",♪ Tall motherfucker with the ivory hair ♪,0
714,6,Series 6,44,He was a different man.,263,Declare your love for the Taskmaster,2,Greg Davies,"[""fuck""]","""The tall motherfucker with the ivory hair,"" I think is the nicest thing anyone's ever said to me.",1
715,6,Series 6,44,He was a different man.,263,Declare your love for the Taskmaster,2,Greg Davies,"[""fuck""]","So, if my sister's watching, fuck you.",1
716,6,Series 6,44,He was a different man.,263,Declare your love for the Taskmaster,35,Liza Tarbuck,"[""ass/arse""]",And then I'm going to ask you to take yourself somewhere private and put your bare arse into it.,0
717,6,Series 6,44,He was a different man.,263,Declare your love for the Taskmaster,35,Liza Tarbuck,"[""ass/arse""]",It might be the only time in your life you put your bare arse in a cake.,0
718,7,Series 7,45,The mean bean.,265,The thing most people want to touch,2,Greg Davies,"[""fuck""]","Peter, looks like it's fucking true, doesn't it?",1
719,7,Series 7,45,The mean bean.,267,Build the tallest cardboard box tower,38,James Acaster,"[""damn""]",The goddamn stingers.,0
720,7,Series 7,45,The mean bean.,267,Build the tallest cardboard box tower,41,Phil Wang,"[""dick""]","I just wanted to make an homage to one of the greatest Asian entertainers in history, and also you get to see my dick and balls.",1
721,7,Series 7,45,The mean bean.,267,Build the tallest cardboard box tower,38,James Acaster,"[""shit""]","Oh, shit. That is too high.",0
722,7,Series 7,45,The mean bean.,267,Build the tallest cardboard box tower,42,Rhod Gilbert,"[""shit""]",Back-stabbing little shit.,1
723,7,Series 7,45,The mean bean.,268,Work out the perimeter of the caravan in beans,42,Rhod Gilbert,"[""cock""]","Were you also partly thinking, ""Everyone's gonna be so focused on my cock and balls, they won't actually see what I'm doing""?",1
724,7,Series 7,45,The mean bean.,268,Work out the perimeter of the caravan in beans,42,Rhod Gilbert,"[""bollock""]",Bollocks!,1
725,7,Series 7,46,My eyes are circles.,,,2,Greg Davies,"[""fuck""]","That is gonna fucking hurt, isn't it?",1
726,7,Series 7,46,My eyes are circles.,270,The boldest belt,2,Greg Davies,"[""Christ""]",Jesus Christ.,1
727,7,Series 7,46,My eyes are circles.,271,Write a ten word story while running,41,Phil Wang,"[""dick""]","I also regret saying ""oral tradition"" while my dick was out.",1
728,7,Series 7,46,My eyes are circles.,271,Write a ten word story while running,39,Jessica Knappett,"[""shit""]","No, because it had done some bad... shit.",1
729,7,Series 7,46,My eyes are circles.,272,Paint a blindfolded still life,38,James Acaster,"[""dick""]","That's the task, don't look at Wang's dick?",0
730,7,Series 7,46,My eyes are circles.,272,Paint a blindfolded still life,2,Greg Davies,"[""dick""]","A lovely hug from the ladies, and you exclusively talked about Phil's dick.",1
731,7,Series 7,46,My eyes are circles.,272,Paint a blindfolded still life,38,James Acaster,"[""fuck""]",Fuck me.,0
732,7,Series 7,46,My eyes are circles.,274,Draw the biggest and best circle,1,Alex Horne,"[""Christ""]",It's like Michael J. Fox or Jesus H. Christ.,1
733,7,Series 7,46,My eyes are circles.,274,Draw the biggest and best circle,2,Greg Davies,"[""ass/arse""]","Gotta be pleased with that, you being all smartarse with your map.",1
734,7,Series 7,47,Twelve blush majesty two.,277,The best thing from the 90s,38,James Acaster,"[""fuck""]",Fuck off!,1
735,7,Series 7,47,Twelve blush majesty two.,277,The best thing from the 90s,39,Jessica Knappett,"[""shit""]","They're all quite shit, the prizes, aren't they?",1
736,7,Series 7,47,Twelve blush majesty two.,278,Raise Alex’s heart rate,2,Greg Davies,"[""Christ""]","Jesus Christ, what's wrong?",1
737,7,Series 7,47,Twelve blush majesty two.,279,Make the best noise,39,Jessica Knappett,"[""fuck""]",I don't know and I don't fucking know.,1
738,7,Series 7,47,Twelve blush majesty two.,279,Make the best noise,2,Greg Davies,"[""shit""]","""Great, this is an opportunity for me to drop dog shit onto the face of a friend I've had for 15 years.""",1
739,7,Series 7,47,Twelve blush majesty two.,279,Make the best noise,2,Greg Davies,"[""prick""]","Well, you're a very rude prick.",1
740,7,Series 7,47,Twelve blush majesty two.,279,Make the best noise,2,Greg Davies,"[""Christ""]","Phil... I mean, Jesus Christ.",1
741,7,Series 7,47,Twelve blush majesty two.,279,Make the best noise,41,Phil Wang,"[""shit""]","I'm sorry I didn't shit on your face, Greg.",1
742,7,Series 7,47,Twelve blush majesty two.,279,Make the best noise,2,Greg Davies,"[""shit""]",My least favourite noise was the sound of dog shit being dropped onto my face.,1
743,7,Series 7,47,Twelve blush majesty two.,280,Get the ball into the hole by striking it,38,James Acaster,"[""fuck""]","Oh, fuck you.",0
744,7,Series 7,47,Twelve blush majesty two.,280,Get the ball into the hole by striking it,2,Greg Davies,"[""fuck"",""hell""]",Fucking hell.,1
745,7,Series 7,47,Twelve blush majesty two.,280,Get the ball into the hole by striking it,42,Rhod Gilbert,"[""shit""]","People say my ADHD makes me shit at problem-solving. No, sir!",0
746,7,Series 7,47,Twelve blush majesty two.,280,Get the ball into the hole by striking it,42,Rhod Gilbert,"[""hell""]",Bloody hell.,1
747,7,Series 7,48,OLLIE.,,,2,Greg Davies,"[""Christ""]",Jesus Christ! Can we just get on with it?,1
748,7,Series 7,48,OLLIE.,,,2,Greg Davies,"[""fuck""]",Alex gets these few moments to say whatever he wants and this is what he's chosen to fucking say.,1
749,7,Series 7,48,OLLIE.,282,The most confusing thing,2,Greg Davies,"[""Christ""]","Jesus Christ, yes!",1
750,7,Series 7,48,OLLIE.,282,The most confusing thing,40,Kerry Godliman,"[""fuck""]","I sometimes just don't watch films, like the Matrix, 'cause I can't be fucked to plug it in.",1
751,7,Series 7,48,OLLIE.,282,The most confusing thing,2,Greg Davies,"[""fuck""]","Gonna write that quote down. ""Can't be fucked to plug it in.""",1
752,7,Series 7,48,OLLIE.,282,The most confusing thing,2,Greg Davies,"[""fuck""]","Godliman sums things up again: ""Bosh! Can't be fucked!""",1
753,7,Series 7,48,OLLIE.,282,The most confusing thing,38,James Acaster,"[""fuck""]",Can't be fucked to plug it in.,1
754,7,Series 7,48,OLLIE.,282,The most confusing thing,2,Greg Davies,"[""prick""]","It's confusing how you're getting away with using this picture and still getting laughs, you prick.",1
755,7,Series 7,48,OLLIE.,282,The most confusing thing,38,James Acaster,"[""pussy""]","Oh, just open the box, you pussy!",1
756,7,Series 7,48,OLLIE.,282,The most confusing thing,2,Greg Davies,"[""hell""]",What the hell was that all about?,1
757,7,Series 7,48,OLLIE.,282,The most confusing thing,2,Greg Davies,"[""pussy""]","I'm sorry, James, and this isn't because you called me a pussy.",1
758,7,Series 7,48,OLLIE.,283,Work out what the switch does,2,Greg Davies,"[""Christ""]",Jesus Christ!,1
759,7,Series 7,48,OLLIE.,283,Work out what the switch does,42,Rhod Gilbert,"[""prick""]",I wish that prick was electrocuted in the studio if I flicked that.,0
760,7,Series 7,48,OLLIE.,283,Work out what the switch does,42,Rhod Gilbert,"[""fuck""]","Take that, you fizzy fuck, now, aren't you?",0
761,7,Series 7,48,OLLIE.,283,Work out what the switch does,38,James Acaster,"[""fuck"",""hell""]",Fucking hell.,0
762,7,Series 7,48,OLLIE.,283,Work out what the switch does,2,Greg Davies,"[""fuck""]","""Did you enjoy that, Kerry?"" ""No, I fuckin' didn't.""",1
763,7,Series 7,48,OLLIE.,284,Change your appearance in a lift,2,Greg Davies,"[""fuck"",""hell""]",Fuckin' hell.,1
764,7,Series 7,48,OLLIE.,284,Change your appearance in a lift,42,Rhod Gilbert,"[""tits""]",All you've done is shove a bloody Brillo Pad in your tits.,1
765,7,Series 7,48,OLLIE.,284,Change your appearance in a lift,2,Greg Davies,"[""tits""]","When Rhod accused you of putting a Brillo Pad on your tits, James Acaster went like this.",1
766,7,Series 7,48,OLLIE.,284,Change your appearance in a lift,40,Kerry Godliman,"[""tits""]","That was mainly 'cause of the word ""tits"".",1
767,7,Series 7,48,OLLIE.,285,Make the scales read exactly 31.770kg,41,Phil Wang,"[""shit""]","Oh, shit!",0
768,7,Series 7,48,OLLIE.,285,Make the scales read exactly 31.770kg,41,Phil Wang,"[""damn""]",Hot damn! We're in business.,0
769,7,Series 7,48,OLLIE.,285,Make the scales read exactly 31.770kg,40,Kerry Godliman,"[""shit""]","Oh! Oh! Not so shit, then.",1
770,7,Series 7,49,Lotta soup.,288,The worst gift from a relative,41,Phil Wang,"[""shit""]",I don't think anyone's gonna have a worse gift than literal shit on the toilet paper.,1
